srch_id,site_id,prop_starrating,prop_location_score1,prop_log_historical_price,position,promotion_flag,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,random_bool,gross_bookings_usd,price_usd,click_bool,booking_bool
580,15,0,0.0,5.22,28,0,2,32,2,0,1,1,1,,263.2,0,0
580,15,2,2.77,4.24,15,0,2,32,2,0,1,1,1,,69.18,0,0
580,15,3,2.3,4.4,27,0,2,32,2,0,1,1,1,,117.31,0,0
580,15,3,2.71,4.37,3,0,2,32,2,0,1,1,1,,67.68,1,0
580,15,4,2.3,4.59,21,0,2,32,2,0,1,1,1,,118.81,0,0
580,15,3,1.95,4.31,25,0,2,32,2,0,1,1,1,,57.15,0,0
580,15,0,2.89,5.22,18,0,2,32,2,0,1,1,1,,157.92,0,0
580,15,4,3.0,4.34,9,0,2,32,2,0,1,1,1,,127.84,0,0
580,15,4,2.3,4.59,20,0,2,32,2,0,1,1,1,,180.48,0,0
580,15,3,2.94,4.39,2,0,2,32,2,0,1,1,1,,120.32,0,0
580,15,4,2.2,4.59,24,0,2,32,2,0,1,1,1,,105.28,0,0
580,15,3,0.0,4.65,19,0,2,32,2,0,1,1,1,,75.2,0,0
580,15,4,0.0,4.8,26,0,2,32,2,0,1,1,1,,124.83,0,0
580,15,3,0.0,4.39,6,0,2,32,2,0,1,1,1,,169.95,0,0
580,15,4,3.0,4.9,12,1,2,32,2,0,1,1,1,,96.26,0,0
580,15,4,3.0,4.69,14,0,2,32,2,0,1,1,1,,105.28,0,0
580,15,3,2.64,4.71,8,0,2,32,2,0,1,1,1,,123.33,0,0
580,15,4,0.0,4.99,22,0,2,32,2,0,1,1,1,,108.29,0,0
580,15,3,2.83,4.39,10,0,2,32,2,0,1,1,1,,90.24,0,0
580,15,4,0.0,4.89,7,0,2,32,2,0,1,1,1,,103.78,0,0
643,15,4,3.81,5.01,12,0,3,304,2,2,1,0,1,,192.83,0,0
643,15,0,3.78,5.03,15,0,3,304,2,2,1,0,1,,146.23,0,0
643,15,4,3.81,5.23,14,0,3,304,2,2,1,0,1,,271.57,0,0
643,15,5,1.61,6.21,2,0,3,304,2,2,1,0,1,,764.9,1,0
643,15,0,3.81,5.03,13,0,3,304,2,2,1,0,1,,175.16,0,0
643,15,5,1.61,6.21,1,0,3,304,2,2,1,0,1,,2198.3,0,0
643,15,4,3.78,5.39,9,0,3,304,2,2,1,0,1,,183.19,0,0
643,15,5,3.18,6.21,4,0,3,304,2,2,1,0,1,,610.64,0,0
643,15,5,3.18,6.09,3,0,3,304,2,2,1,0,1,,957.74,0,0
643,15,4,3.78,5.23,7,0,3,304,2,2,1,0,1,,122.13,0,0
643,15,3,3.81,5.31,6,0,3,304,2,2,1,0,1,,136.59,0,0
643,15,5,3.78,6.12,10,0,3,304,2,2,1,0,1,,390.49,0,0
643,15,4,3.78,5.23,8,1,3,304,2,2,1,0,1,,98.02,0,0
644,15,5,2.3,5.89,14,0,7,62,2,1,1,0,1,,262.12,0,0
644,15,4,1.39,5.14,21,0,7,62,2,1,1,0,1,,103.63,0,0
644,15,5,5.99,5.82,18,0,7,62,2,1,1,0,1,,227.06,0,0
644,15,5,1.79,6.19,16,1,7,62,2,1,1,0,1,,390.12,0,0
644,15,4,5.53,4.91,1,1,7,62,2,1,1,0,1,,77.72,1,0
644,15,4,5.72,5.11,20,0,7,62,2,1,1,0,1,,176.78,0,0
644,15,5,3.56,5.6,15,0,7,62,2,1,1,0,1,,713.2,0,0
644,15,4,5.99,5.14,12,0,7,62,2,1,1,0,1,,137.15,0,0
644,15,3,5.67,4.45,2,0,7,62,2,1,1,0,1,,77.72,0,0
644,15,5,5.23,6.21,30,1,7,62,2,1,1,0,1,,304.79,0,0
644,15,4,2.94,5.47,33,0,7,62,2,1,1,0,1,,266.69,0,0
644,15,5,5.66,5.6,9,0,7,62,2,1,1,0,1,,137.15,0,0
644,15,4,3.26,4.18,13,0,7,62,2,1,1,0,1,,70.1,0,0
644,15,3,5.84,4.39,24,0,7,62,2,1,1,0,1,,83.82,0,0
644,15,4,0.69,5.14,8,0,7,62,2,1,1,0,1,,120.39,0,0
644,15,4,3.3,4.82,6,1,7,62,2,1,1,0,1,,64.0,0,0
644,15,4,3.14,5.14,29,0,7,62,2,1,1,0,1,,143.25,0,0
644,15,5,3.56,6.21,31,1,7,62,2,1,1,0,1,,382.51,0,0
644,15,5,2.48,5.6,7,0,7,62,2,1,1,0,1,,318.5,0,0
644,15,5,5.54,6.21,34,0,7,62,2,1,1,0,1,,574.52,0,0
644,15,4,5.17,5.14,28,0,7,62,2,1,1,0,1,,166.11,0,0
644,15,5,2.08,6.06,22,0,7,62,2,1,1,0,1,,355.07,0,0
644,15,5,5.93,5.6,26,1,7,62,2,1,1,0,1,,128.01,0,0
644,15,4,2.89,5.14,10,0,7,62,2,1,1,0,1,,53.34,0,0
644,15,4,1.61,5.14,27,0,7,62,2,1,1,0,1,,39.62,0,0
644,15,4,4.65,4.39,3,1,7,62,2,1,1,0,1,,57.91,0,0
644,15,5,2.48,0.0,32,0,7,62,2,1,1,0,1,,463.27,0,0
644,15,5,5.84,5.6,4,1,7,62,2,1,1,0,1,,1827.19,0,0
644,15,4,5.84,4.05,25,0,7,62,2,1,1,0,1,,76.2,0,0
644,15,3,5.68,4.55,19,0,7,62,2,1,1,0,1,,97.53,0,0
672,15,3,5.18,5.26,4,1,3,49,2,2,1,0,1,,118.66,0,0
672,15,4,5.33,5.54,21,1,3,49,2,2,1,0,1,,266.58,0,0
672,15,3,5.3,5.34,20,1,3,49,2,2,1,0,1,,212.94,0,0
672,15,4,5.31,5.93,13,0,3,49,2,2,1,0,1,,237.32,0,0
672,15,3,5.27,5.22,19,0,3,49,2,2,1,0,1,,277.96,0,0
672,15,3,5.27,5.22,9,0,3,49,2,2,1,0,1,,198.31,0,0
672,15,1,5.28,4.44,3,0,3,49,2,2,1,0,1,,128.41,0,0
672,15,4,4.97,5.44,25,0,3,49,2,2,1,0,1,,339.73,0,0
672,15,3,5.27,5.13,24,1,3,49,2,2,1,0,1,,282.83,0,0
672,15,3,5.27,5.02,26,1,3,49,2,2,1,0,1,,323.47,0,0
672,15,3,5.26,5.22,12,0,3,49,2,2,1,0,1,,234.07,0,0
672,15,2,5.27,4.86,15,0,3,49,2,2,1,0,1,,243.82,0,0
672,15,3,5.35,5.22,22,0,3,49,2,2,1,0,1,,325.1,0,0
672,15,3,5.29,5.35,8,0,3,49,2,2,1,0,1,,178.8,0,0
672,15,2,5.3,4.9,6,0,3,49,2,2,1,0,1,,152.8,0,0
672,15,2,5.23,4.94,10,0,3,49,2,2,1,0,1,,169.05,0,0
672,15,4,5.29,5.94,27,0,3,49,2,2,1,0,1,,471.39,0,0
672,15,3,5.3,5.22,18,1,3,49,2,2,1,0,1,,214.56,0,0
672,15,2,5.27,4.86,1,0,3,49,2,2,1,0,1,,115.41,1,0
672,15,4,5.27,5.48,14,0,3,49,2,2,1,0,1,,242.2,0,0
672,15,3,4.95,5.29,2,0,3,49,2,2,1,0,1,,118.66,0,0
672,15,3,5.29,5.31,7,1,3,49,2,2,1,0,1,,133.29,0,0
672,15,4,5.3,5.53,16,1,3,49,2,2,1,0,1,,250.33,0,0
857,15,4,2.2,5.13,25,0,3,6,2,0,1,0,1,,142.72,0,0
857,15,2,0.69,4.18,4,0,3,6,2,0,1,0,1,,57.09,0,0
857,15,3,1.1,4.9,24,0,3,6,2,0,1,0,1,,190.29,0,0
857,15,2,2.08,4.69,19,0,3,6,2,0,1,0,1,,101.49,0,0
857,15,3,1.61,4.35,35,1,3,6,2,0,1,0,1,,61.85,0,0
857,15,3,1.61,5.3,10,0,3,6,2,0,1,0,1,758.75,220.42,1,1
857,15,3,0.69,4.62,27,0,3,6,2,0,1,0,1,,85.63,0,0
857,15,2,2.2,5.5,28,0,3,6,2,0,1,0,1,,63.43,0,0
857,15,3,2.08,4.8,37,0,3,6,2,0,1,0,1,,98.32,0,0
857,15,4,2.48,4.81,3,0,3,6,2,0,1,0,1,,199.81,0,0
857,15,2,2.64,4.41,36,0,3,6,2,0,1,0,1,,85.63,0,0
857,15,3,2.48,4.73,12,0,3,6,2,0,1,0,1,,109.42,0,0
857,15,2,2.2,4.34,11,1,3,6,2,0,1,0,1,,41.23,0,0
857,15,3,2.48,4.84,15,1,3,6,2,0,1,0,1,,85.63,0,0
857,15,3,2.2,4.7,38,1,3,6,2,0,1,0,1,,79.29,0,0
857,15,2,2.08,4.44,1,1,3,6,2,0,1,0,1,,61.85,0,0
857,15,3,2.56,4.75,23,0,3,6,2,0,1,0,1,,82.46,0,0
857,15,3,2.2,4.86,8,0,3,6,2,0,1,0,1,,166.51,0,0
857,15,2,2.48,4.51,7,0,3,6,2,0,1,0,1,,74.53,0,0
857,15,4,2.3,5.48,2,0,3,6,2,0,1,0,1,,280.69,0,0
857,15,2,2.77,4.24,33,1,3,6,2,0,1,0,1,,50.75,0,0
857,15,3,2.3,5.12,9,1,3,6,2,0,1,0,1,,117.35,0,0
857,15,4,0.0,5.09,31,0,3,6,2,0,1,0,1,,209.32,0,0
857,15,2,2.48,4.65,13,0,3,6,2,0,1,0,1,,104.66,0,0
857,15,3,2.48,4.92,6,0,3,6,2,0,1,0,1,,126.86,0,0
857,15,2,2.56,4.38,32,0,3,6,2,0,1,0,1,,66.6,0,0
857,15,2,2.77,4.37,20,0,3,6,2,0,1,0,1,,61.85,0,0
857,15,3,2.48,4.84,34,0,3,6,2,0,1,0,1,,149.06,0,0
857,15,2,2.3,4.63,18,1,3,6,2,0,1,0,1,,93.56,0,0
857,15,2,2.08,4.91,26,0,3,6,2,0,1,0,1,,123.69,0,0
857,15,3,0.69,4.81,14,0,3,6,2,0,1,0,1,,160.16,0,0
857,15,3,2.48,4.84,17,0,3,6,2,0,1,0,1,,149.06,0,0
857,15,3,2.48,5.06,29,0,3,6,2,0,1,0,1,,139.55,0,0
857,15,2,2.08,4.27,21,1,3,6,2,0,1,0,1,,63.43,0,0
857,15,2,1.39,4.4,30,0,3,6,2,0,1,0,1,,107.83,0,0
926,15,5,0.69,0.0,8,0,2,48,2,0,1,1,1,,197.9,0,0
926,15,5,4.78,0.0,4,0,2,48,2,0,1,1,1,,642.37,0,0
926,15,5,0.0,0.0,1,0,2,48,2,0,1,1,1,,163.34,0,0
926,15,5,3.5,0.0,9,1,2,48,2,0,1,1,1,,223.02,1,0
926,15,5,1.1,0.0,6,0,2,48,2,0,1,1,1,,884.25,0,0
926,15,5,1.61,0.0,2,1,2,48,2,0,1,1,1,,295.27,0,0
926,15,5,0.0,0.0,3,0,2,48,2,0,1,1,1,,163.34,0,0
926,15,5,2.77,0.0,7,0,2,48,2,0,1,1,1,,351.81,0,0
947,15,5,5.92,5.56,22,1,3,91,2,0,1,0,1,,147.97,0,0
947,15,5,5.88,5.95,6,0,3,91,2,0,1,0,1,,240.07,0,0
947,15,5,5.76,5.38,33,1,3,91,2,0,1,0,1,1960.98,126.83,1,1
947,15,5,5.85,6.0,7,1,3,91,2,0,1,0,1,,234.03,0,0
947,15,5,5.86,5.71,27,0,3,91,2,0,1,0,1,,190.25,0,0
947,15,4,5.88,5.54,13,1,3,91,2,0,1,0,1,,140.42,0,0
947,15,4,5.94,5.08,1,0,3,91,2,0,1,0,1,,122.3,0,0
947,15,4,5.93,4.99,15,0,3,91,2,0,1,0,1,,188.74,0,0
947,15,5,5.88,5.79,19,1,3,91,2,0,1,0,1,,166.09,0,0
947,15,4,5.9,5.16,18,0,3,91,2,0,1,0,1,,128.34,0,0
947,15,4,5.93,5.12,10,0,3,91,2,0,1,0,1,,138.91,0,0
947,15,4,5.83,5.1,24,1,3,91,2,0,1,0,1,,90.59,0,0
947,15,4,5.59,5.04,14,1,3,91,2,0,1,0,1,,152.5,0,0
947,15,5,5.84,5.8,8,1,3,91,2,0,1,0,1,,175.15,0,0
947,15,4,5.92,5.36,9,1,3,91,2,0,1,0,1,,95.12,0,0
947,15,4,5.88,5.17,20,0,3,91,2,0,1,0,1,,146.46,0,0
947,15,4,5.91,5.26,4,0,3,91,2,0,1,0,1,,157.03,0,0
947,15,4,5.71,5.02,32,0,3,91,2,0,1,0,1,,90.59,0,0
947,15,4,5.85,5.16,12,0,3,91,2,0,1,0,1,,185.72,0,0
947,15,4,5.93,5.28,16,1,3,91,2,0,1,0,1,,123.81,0,0
947,15,5,5.85,5.58,2,1,3,91,2,0,1,0,1,,160.05,0,0
947,15,4,5.86,5.67,28,0,3,91,2,0,1,0,1,,258.19,0,0
947,15,4,5.87,4.93,30,1,3,91,2,0,1,0,1,,102.67,0,0
947,15,4,5.86,4.92,26,0,3,91,2,0,1,0,1,,134.38,0,0
947,15,4,5.81,5.16,3,1,3,91,2,0,1,0,1,,108.71,0,0
947,15,4,5.67,5.33,25,0,3,91,2,0,1,0,1,,167.6,0,0
947,15,4,5.95,5.24,31,1,3,91,2,0,1,0,1,,110.22,0,0
947,15,4,5.92,5.48,21,1,3,91,2,0,1,0,1,,129.85,0,0
947,15,4,5.93,5.23,29,0,3,91,2,0,1,0,1,,176.66,0,0
947,15,5,5.85,5.53,34,0,3,91,2,0,1,0,1,,190.25,0,0
950,15,4,5.06,5.4,13,0,3,19,2,0,1,1,1,,314.1,0,0
950,15,4,0.69,5.03,28,1,3,19,2,0,1,1,1,,108.31,0,0
950,15,3,2.64,4.96,6,0,3,19,2,0,1,1,1,,111.4,0,0
950,15,2,3.43,4.48,15,0,3,19,2,0,1,1,1,,74.27,0,0
950,15,3,4.93,4.96,24,0,3,19,2,0,1,1,1,,137.71,0,0
950,15,2,5.11,4.76,29,0,3,19,2,0,1,1,1,,102.12,0,0
950,15,5,5.14,5.48,25,0,3,19,2,0,1,1,1,,250.66,0,0
950,15,2,4.52,5.09,27,0,3,19,2,0,1,1,1,,108.31,0,0
950,15,4,5.17,5.49,3,1,3,19,2,0,1,1,1,,427.05,0,0
950,15,3,4.23,4.49,35,0,3,19,2,0,1,1,1,,105.21,0,0
950,15,4,5.26,5.18,30,1,3,19,2,0,1,1,1,,120.69,0,0
950,15,1,4.98,5.47,21,0,3,19,2,0,1,1,1,,139.25,0,0
950,15,4,5.23,5.4,34,1,3,19,2,0,1,1,1,,349.68,0,0
950,15,4,4.97,5.21,22,0,3,19,2,0,1,1,1,,283.15,0,0
950,15,3,3.37,4.67,20,0,3,19,2,0,1,1,1,,97.48,0,0
950,15,4,4.74,4.72,9,0,3,19,2,0,1,1,1,,164.01,0,0
950,15,3,5.16,4.89,14,1,3,19,2,0,1,1,1,,120.69,0,0
950,15,4,2.48,5.04,18,1,3,19,2,0,1,1,1,,162.46,0,0
950,15,4,5.38,5.52,26,0,3,19,2,0,1,1,1,,281.6,0,0
950,15,4,5.37,5.16,8,0,3,19,2,0,1,1,1,,184.13,1,0
950,15,3,4.5,5.18,31,0,3,19,2,0,1,1,1,,167.11,0,0
950,15,4,5.14,5.16,10,1,3,19,2,0,1,1,1,,145.44,0,0
950,15,5,5.36,5.68,33,1,3,19,2,0,1,1,1,,284.7,0,0
950,15,3,4.43,4.96,7,0,3,19,2,0,1,1,1,,159.37,0,0
950,15,3,1.61,4.51,16,0,3,19,2,0,1,1,1,,123.78,0,0
950,15,3,5.32,4.85,1,0,3,19,2,0,1,1,1,,128.42,0,0
950,15,4,2.56,5.19,4,0,3,19,2,0,1,1,1,,205.79,0,0
950,15,3,1.1,4.91,32,0,3,19,2,0,1,1,1,,109.86,0,0
950,15,3,4.98,5.11,12,0,3,19,2,0,1,1,1,,193.41,0,0
950,15,3,5.0,4.96,2,0,3,19,2,0,1,1,1,,143.9,0,0
950,15,4,4.79,5.17,19,0,3,19,2,0,1,1,1,,205.79,0,0
979,15,3,4.33,5.06,1,0,2,210,2,0,1,0,1,,79.4,0,0
979,15,3,4.16,4.65,22,1,2,210,2,0,1,0,1,,35.65,0,0
979,15,3,3.85,4.75,8,0,2,210,2,0,1,0,1,,69.68,0,0
979,15,4,4.16,4.93,13,0,2,210,2,0,1,0,1,,50.23,0,0
979,15,5,4.08,5.89,27,1,2,210,2,0,1,0,1,,225.25,0,0
979,15,4,4.16,5.3,30,1,2,210,2,0,1,0,1,,61.58,0,0
979,15,3,4.32,5.25,24,1,2,210,2,0,1,0,1,,106.95,0,0
979,15,5,3.37,5.97,6,0,2,210,2,0,1,0,1,,230.11,0,0
979,15,5,4.29,5.94,18,0,2,210,2,0,1,0,1,,225.25,0,0
979,15,4,4.19,5.29,33,1,2,210,2,0,1,0,1,,66.44,0,0
979,15,4,3.61,5.08,9,1,2,210,2,0,1,0,1,,84.27,0,0
979,15,3,3.99,4.92,3,1,2,210,2,0,1,0,1,,59.96,0,0
979,15,3,3.76,4.64,10,1,2,210,2,0,1,0,1,,29.17,0,0
979,15,4,4.09,5.53,35,1,2,210,2,0,1,0,1,,89.13,0,0
979,15,4,4.06,5.29,36,1,2,210,2,0,1,0,1,,71.3,0,0
979,15,4,4.25,4.99,12,1,2,210,2,0,1,0,1,,95.61,0,0
979,15,4,4.22,5.14,32,1,2,210,2,0,1,0,1,,51.86,0,0
979,15,5,4.16,5.89,16,0,2,210,2,0,1,0,1,,335.44,0,0
979,15,3,3.04,4.93,15,1,2,210,2,0,1,0,1,,27.55,0,0
979,15,4,3.43,5.48,14,1,2,210,2,0,1,0,1,,121.54,0,0
979,15,4,4.04,5.22,34,0,2,210,2,0,1,0,1,,69.68,0,0
979,15,5,3.66,5.53,28,1,2,210,2,0,1,0,1,,150.7,0,0
979,15,3,4.22,4.67,19,0,2,210,2,0,1,0,1,,186.36,0,0
979,15,4,4.3,5.32,20,1,2,210,2,0,1,0,1,,79.4,0,0
979,15,4,3.95,5.16,37,1,2,210,2,0,1,0,1,,64.82,1,0
979,15,4,4.29,5.34,21,0,2,210,2,0,1,0,1,,140.98,0,0
979,15,3,3.85,4.76,31,0,2,210,2,0,1,0,1,,79.4,0,0
979,15,5,4.29,5.96,7,1,2,210,2,0,1,0,1,,168.53,0,0
979,15,5,4.08,5.85,29,1,2,210,2,0,1,0,1,,225.25,0,0
979,15,3,3.76,4.91,26,1,2,210,2,0,1,0,1,,29.17,0,0
979,15,5,4.33,5.83,4,0,2,210,2,0,1,0,1,,160.43,0,0
